"jrnID","desc","jrnTp","offsetAccID","nr","periodNumber","trDt","sourceID","accID","docRef","effDate","custSupID","invRef","bankAccNr","amount","vatID","vatDesc","vatPerc","vat_amount","vatToClaimAccID","vatToPayAccID","cs_custSupID","cs_custSupName","cs_taxRegistrationCountry","cs_custSupTp","cs_country","cs_website","cs_city","cs_bankAccNr","cs_bankIdCd","cs_telephone","cs_commerceNr","cs_streetname","cs_postalCode","cs_fax","cs_eMail","cs_taxRegIdent","cs_contact","accDesc","accTp","leadCode","leadDescription","leadReference","accountType","jrn_jrnID","jrn_desc","jrn_offsetAccID","jrn_bankAccNr","jrn_journaltype","file","fiscalYear","startDate","endDate","curCode","dateCreated","softwareDesc","companyIdent","companyName","taxRegistrationCountry","taxRegIdent","linesCount","totalDebit","totalCredit","effMonth","grootboek","dagboek"
"70","Energydrink","S","1300","3:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-437.5,"2","BTW hoog tarief, exclusief","19.000",-83.13,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Trampoline","S","1300","4:1",2,"2016-02-17","Sales invoice","8320","16600006","2016-02-17","22","16700002","1111111111",-2397,"2","BTW hoog tarief, exclusief","19.000",-455.43,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet outdoor sports","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8320 - Omzet outdoor sports","70 - Verkoopboek"
"70","Trampoline","S","1300","5:1",2,"2016-02-17","Sales invoice","8320","16600006","2016-02-17","22","16700002","1111111111",-2397,"2","BTW hoog tarief, exclusief","19.000",-455.43,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet outdoor sports","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8320 - Omzet outdoor sports","70 - Verkoopboek"
"70","Energy reep","S","1300","6:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-500,"2","BTW hoog tarief, exclusief","19.000",-95,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Energydrink","S","1300","7:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-350,"2","BTW hoog tarief, exclusief","19.000",-66.5,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Trampoline","S","1300","8:1",2,"2016-02-17","Sales invoice","8320","16600006","2016-02-17","22","16700002","1111111111",-4794,"2","BTW hoog tarief, exclusief","19.000",-910.86,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet outdoor sports","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8320 - Omzet outdoor sports","70 - Verkoopboek"
"70","Energy reep","S","1300","9:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-300,"2","BTW hoog tarief, exclusief","19.000",-57,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Energydrink","S","1300","10:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-262.5,"2","BTW hoog tarief, exclusief","19.000",-49.88,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Energy reep","S","1300","11:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-200,"2","BTW hoog tarief, exclusief","19.000",-38,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Energydrink","S","1300","12:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-131.25,"2","BTW hoog tarief, exclusief","19.000",-24.94,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Trampoline","S","1300","13:1",2,"2016-02-17","Sales invoice","8320","16600006","2016-02-17","22","16700002","1111111111",-4794,"2","BTW hoog tarief, exclusief","19.000",-910.86,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet outdoor sports","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8320 - Omzet outdoor sports","70 - Verkoopboek"
"70","Energy reep","S","1300","14:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-550,"2","BTW hoog tarief, exclusief","19.000",-104.5,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Energydrink","S","1300","15:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-481.25,"2","BTW hoog tarief, exclusief","19.000",-91.44,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Trampoline","S","1300","16:1",2,"2016-02-17","Sales invoice","8320","16600006","2016-02-17","22","16700002","1111111111",-7990,"2","BTW hoog tarief, exclusief","19.000",-1518.1,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet outdoor sports","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8320 - Omzet outdoor sports","70 - Verkoopboek"
"70","Energy reep","S","1300","17:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-400,"1","BTW laag tarief, exclusief","6.000",-24,"1520","1510","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Energydrink","S","1300","18:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-350,"1","BTW laag tarief, exclusief","6.000",-21,"1520","1510","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Trampoline","S","1300","19:1",2,"2016-02-17","Sales invoice","8320","16600006","2016-02-17","22","16700002","1111111111",-6392,"2","BTW hoog tarief, exclusief","19.000",-1214.48,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet outdoor sports","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8320 - Omzet outdoor sports","70 - Verkoopboek"
"70","Energy reep","S","1300","20:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-350,"1","BTW laag tarief, exclusief","6.000",-21,"1520","1510","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Energydrink","S","1300","21:1",2,"2016-02-17","Sales invoice","8330","16600006","2016-02-17","22","16700002","1111111111",-288.75,"1","BTW laag tarief, exclusief","6.000",-17.33,"1520","1510","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet sports supplementen","P","30","Omzet","WOmzNopOlh","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8330 - Omzet sports supplementen","70 - Verkoopboek"
"70","Verkooporder eerste kwartaal","S","1300","9999:1",2,"2016-02-17","Sales invoice","1500","16600006","2016-02-17","22","16700002","1111111111",-6777.79,"1","BTW laag tarief, exclusief","6.000",-17.33,"1520","1510","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Af te dragen BTW hoog","B","22","Schulden","BVorBtwTtv","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1500 - Af te dragen BTW hoog","70 - Verkoopboek"
"70","Verkooporder eerste kwartaal","S","1300","9999:2",2,"2016-02-17","Sales invoice","1510","16600006","2016-02-17","22","16700002","1111111111",-83.33,"1","BTW laag tarief, exclusief","6.000",-17.33,"1520","1510","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Af te dragen BTW laag","B","22","Schulden","BVorBtwTtv","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1510 - Af te dragen BTW laag","70 - Verkoopboek"
"70","verkoop darts equipment Italië","S","1300","0:1",2,"2016-02-29","Manual entry","1300","16600006","2016-02-29","29","16700003","1111111111",8000,"1","BTW laag tarief, exclusief","6.000",-17.33,"1520","1510","29","Villa Borghesia","IT","C","IT","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Debiteuren","B","14","Kortlopende vorderingen","BVorDebHad","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1300 - Debiteuren","70 - Verkoopboek"
"70","verkoop darts equipment Italië","S","1300","1:1",2,"2016-02-29","Manual entry","8100","16600006","2016-02-29","29","16700003","1111111111",-6611.57,"4","BTW hoog tarief, inclusief","21.000",-1388.43,"1520","1500","29","Villa Borghesia","IT","C","IT","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet buitenland intracommunautair","P","30","Omzet","WOmzNohOle","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8100 - Omzet buitenland intracommunautair","70 - Verkoopboek"
"70","verkoop darts equipment Italië","S","1300","9999:1",2,"2016-02-29","Manual entry","1500","16600006","2016-02-29","29","16700003","1111111111",-1388.43,"4","BTW hoog tarief, inclusief","21.000",-1388.43,"1520","1500","29","Villa Borghesia","IT","C","IT","www.fittsport.nl","'s-Hertogenbosch","0123456789",NA,"073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Af te dragen BTW hoog","B","22","Schulden","BVorBtwTtv","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1500 - Af te dragen BTW hoog","70 - Verkoopboek"
"70","Kitchen Equipment","S","1300","0:1",2,"2016-02-29","Manual entry","1300","16600006","2016-02-29","36","16700004","1111111111",2000,"4","BTW hoog tarief, inclusief","21.000",-1388.43,"1520","1500","36","Restaurant Fyra B.V.","NL","C","NL","www.fittsport.nl","AMSTERDAM","0123456789",NA,"020  4283632","50093029","Noorderstraat 19 -23","1017 TR","1017 TR","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Debiteuren","B","14","Kortlopende vorderingen","BVorDebHad","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1300 - Debiteuren","70 - Verkoopboek"
"70","Kitchen Equipment","S","1300","1:1",2,"2016-02-29","Manual entry","8010","16600006","2016-02-29","36","16700004","1111111111",-1886.79,"1","BTW laag tarief, exclusief","6.000",-113.21,"1520","1510","36","Restaurant Fyra B.V.","NL","C","NL","www.fittsport.nl","AMSTERDAM","0123456789",NA,"020  4283632","50093029","Noorderstraat 19 -23","1017 TR","1017 TR","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Omzet binnenland laag tarief","P","30","Omzet","WOmzNohOli","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8010 - Omzet binnenland laag tarief","70 - Verkoopboek"
"70","Kitchen Equipment","S","1300","9999:1",2,"2016-02-29","Manual entry","1510","16600006","2016-02-29","36","16700004","1111111111",-113.21,"1","BTW laag tarief, exclusief","6.000",-113.21,"1520","1510","36","Restaurant Fyra B.V.","NL","C","NL","www.fittsport.nl","AMSTERDAM","0123456789",NA,"020  4283632","50093029","Noorderstraat 19 -23","1017 TR","1017 TR","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Af te dragen BTW laag","B","22","Schulden","BVorBtwTtv","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1510 - Af te dragen BTW laag","70 - Verkoopboek"
"70","test buitenlandse btw op verkoop","S","1300","0:1",3,"2016-03-26","Manual entry","1300","16600006","2016-03-26","25","16700005","1111111111",12100,"1","BTW laag tarief, exclusief","6.000",-113.21,"1520","1510","25","Belgium Bouncers","BE","C","BE","www.fittsport.nl","Antwerpen","0123456789","FTSBNL2R","020  4283632","50093029","Boomsteenseweg 755","2610","2610","info@supersnacks.nl","info@supersnacks.nl","Urbanus Servranckx","Debiteuren","B","14","Kortlopende vorderingen","BVorDebHad","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,3,"1300 - Debiteuren","70 - Verkoopboek"
"70","test buitenlandse btw op verkoop7","S","1300","1:1",3,"2016-03-26","Manual entry","8100","16600006","2016-03-26","25","16700005","1111111111",-10000,"4","BTW hoog tarief, inclusief","21.000",-2100,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.fittsport.nl","Antwerpen","0123456789","FTSBNL2R","020  4283632","50093029","Boomsteenseweg 755","2610","2610","info@supersnacks.nl","info@supersnacks.nl","Urbanus Servranckx","Omzet buitenland intracommunautair","P","30","Omzet","WOmzNohOle","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,3,"8100 - Omzet buitenland intracommunautair","70 - Verkoopboek"
"70","test buitenlandse btw op verkoop","S","1300","9999:1",3,"2016-03-26","Manual entry","1500","16600006","2016-03-26","25","16700005","1111111111",-2100,"4","BTW hoog tarief, inclusief","21.000",-2100,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.fittsport.nl","Antwerpen","0123456789","FTSBNL2R","020  4283632","50093029","Boomsteenseweg 755","2610","2610","info@supersnacks.nl","info@supersnacks.nl","Urbanus Servranckx","Af te dragen BTW hoog","B","22","Schulden","BVorBtwTtv","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,3,"1500 - Af te dragen BTW hoog","70 - Verkoopboek"
"70","test afwijkende BTW","S","1300","0:1",2,"2016-02-26","Manual entry","1300","16600006","2016-02-26","34","16700006","1111111111",1000,"4","BTW hoog tarief, inclusief","21.000",-2100,"1520","1500","34","deboer grafische industrie","NL","C","NL","www.fittsport.nl","ROTTERDAM","0123456789","FTSBNL2R","020  4283632","50093029","Van Nelleweg 1","3044 BC","3044 BC","info@supersnacks.nl","info@supersnacks.nl","Urbanus Servranckx","Debiteuren","B","14","Kortlopende vorderingen","BVorDebHad","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1300 - Debiteuren","70 - Verkoopboek"
"70","test afwijkende BTW","S","1300","1:1",2,"2016-02-26","Manual entry","8000","16600006","2016-02-26","34","16700006","1111111111",-1000,"0","Geen BTW","0.000",0,"1520","1500","34","deboer grafische industrie","NL","C","NL","www.fittsport.nl","ROTTERDAM","0123456789","FTSBNL2R","020  4283632","50093029","Van Nelleweg 1","3044 BC","3044 BC","info@supersnacks.nl","info@supersnacks.nl","Urbanus Servranckx","Omzet binnenland hoog tarief","P","30","Omzet","WOmzNohOle","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8000 - Omzet binnenland hoog tarief","70 - Verkoopboek"
"70","Boekstuknummer: 16700007","S","1300","0:1",2,"2016-02-26","Manual entry","1300","16600006","2016-02-26","25","16700007","1111111111",12100,"0","Geen BTW","0.000",0,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.fittsport.nl","Antwerpen","0123456789","FTSBNL2R","020  4283632","50093029","Boomsteenseweg 755","2610","2610","info@supersnacks.nl","info@supersnacks.nl","Urbanus Servranckx","Debiteuren","B","14","Kortlopende vorderingen","BVorDebHad","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1300 - Debiteuren","70 - Verkoopboek"
"70","test afwijkende BTW BTL7","S","1300","1:1",2,"2016-02-26","Manual entry","8100","16600006","2016-02-26","25","16700007","1111111111",-10000,"4","BTW hoog tarief, inclusief","21.000",-2100,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.fittsport.nl","Antwerpen","0123456789","FTSBNL2R","020  4283632","50093029","Boomsteenseweg 755","2610","2610","info@supersnacks.nl","info@supersnacks.nl","Urbanus Servranckx","Omzet buitenland intracommunautair","P","30","Omzet","WOmzNohOle","Winst & Verlies","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"8100 - Omzet buitenland intracommunautair","70 - Verkoopboek"
"70","Boekstuknummer: 16700007","S","1300","9999:1",2,"2016-02-26","Manual entry","1500","16600006","2016-02-26","25","16700007","1111111111",-2100,"4","BTW hoog tarief, inclusief","21.000",-2100,"1520","1500","25","Belgium Bouncers","BE","C","BE","www.fittsport.nl","Antwerpen","0123456789","FTSBNL2R","020  4283632","50093029","Boomsteenseweg 755","2610","2610","info@supersnacks.nl","info@supersnacks.nl","Urbanus Servranckx","Af te dragen BTW hoog","B","22","Schulden","BVorBtwTtv","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,2,"1500 - Af te dragen BTW hoog","70 - Verkoopboek"
"70","factuur met afwijkende BTW","S","1300","0:1",4,"2016-04-25","Manual entry","1300","16600006","2016-04-25","22","16700008","1111111111",5000,"4","BTW hoog tarief, inclusief","21.000",-2100,"1520","1500","22","Fittsport BV","NL","C","NL","www.fittsport.nl","'s-Hertogenbosch","0123456789","FTSBNL2R","073  2345678","55419755","Leyenseweg 235","5222","5222","info@supersnacks.nl","info@supersnacks.nl","Karin Ballegooier","Debiteuren","B","14","Kortlopende vorderingen","BVorDebHad","Balans","70","Verkoopboek","1300","1111111111","Verkoopboek","example.xaf","2016","2016-01-01","2016-12-31","EUR","2017-04-20","Exact Online","1","Toro Rosso BV","NL",NA,167,999954.06,999954.06,4,"1300 - Debiteuren","70 - Verkoopboek"
